STT,key,id,day,start,count,room,teacher,class,member,name,weight,week
2918,NN164,01,0,0,0,,,NN164081,40,Đồ án Kỹ thuật thực phẩm,2,12**5678901234567***
2919,NN165,01,7,4,2,207/NN,,NN165081,80,Phương pháp nghiên cứu khoa học - CNTP,2,12**5678901234567***
2920,NN165,02,3,4,2,110/NN,,NN165082,80,Phương pháp nghiên cứu khoa học - CNTP,2,12**5678901234567***
2921,NN166,01,3,4,2,111/NN,,NN166081,70,An toàn và ô nhiễm trong sản xuất thực phẩm,2,12**5678901234567***
2922,NN166,02,6,6,2,205/NN,,NN166082,70,An toàn và ô nhiễm trong sản xuất thực phẩm,2,12**5678901234567***
2923,NN167,01,5,1,2,201/NN,,NN167081,50,"Nước cấp, nước thải kỹ nghệ",2,12**5678901234567***
2924,NN169,01,2,3,3,207/NN,,NN169X81,70,Xác suất thống kê và phép thí nghiệm - TT&NH,3,12**5678901234567***
2925,NN172,02,4,1,3,205/NN,,NN172121,90,Xác suất thống kê và phép thí nghiệm - CNTY,3,12**5678901234567***
2926,NN172,03,6,3,3,106/NN,,NN172122,95,Xác suất thống kê và phép thí nghiệm - CNTY,3,12**5678901234567***
2927,NN173,01,7,1,3,206/NN,,NN173671,70,Dược lý thú y,3,12**5678901234567***
2928,NN173,02,5,6,3,205/KH,,NN173672,60,Dược lý thú y,3,12**5678901234567***
2929,NN174,01,5,3,2,111/NN,,NN174671,70,Sinh lý bệnh thú y,2,12**5678901234567***
2930,NN175,01,2,1,2,102MTN,,NN175251,60,Trắc địa đại cương,2,12**5678901234567***
2931,NN176,01,3,1,2,101MTN,,NN176251,80,Quản lý và khai thác tài nguyên đất đai,2,12**5678901234567***
2932,NN178,01,3,1,3,207/NN,,NN178731,70,Côn trùng đại cương,3,12**5678901234567***
2933,NN178,02,4,6,3,110/NN,,NN178732,80,Côn trùng đại cương,3,12**5678901234567***
2934,NN180,01,6,4,2,105/NN,,NN180081,70,Nguyên lý bảo quản và chế biến thực phẩm,2,12**5678901234567***
2935,NN180,02,2,1,2,204/C1,,NN180082,80,Nguyên lý bảo quản và chế biến thực phẩm,2,12**5678901234567***
2936,NN184,01,7,1,3,105/NN,,NN184X81,60,Xác suất thống kê và phép thí nghiệm - KHCT,3,12**5678901234567***
2937,NN184,02,4,1,3,102/B1,,NN184X82,60,Xác suất thống kê và phép thí nghiệm - KHCT,3,12**5678901234567***
2938,NN186,01,4,1,3,203/NN,,NN186X81,50,Cây lúa,3,12**5678901234567***
2939,NN187,01,4,6,3,204/NN,,NN187X81,40,Cây rau,3,12**5678901234567***
2940,NN188,01,2,3,3,109/NN,,NN188X81,60,Cây công nghiệp dài ngày,3,12**5678901234567***
2941,NN188,02,4,1,3,107/NN,,NN188X82,60,Cây công nghiệp dài ngày,3,12**5678901234567***
2942,NN194,01,0,0,0,,,NN194X81,70,Rèn nghề,1,12**5678901234567***
2943,NN195,01,0,0,0,,,NN195X81,120,Thực tập giáo trình - KHCT,2,12**5678901234567***
2944,NN198,01,0,0,0,,,NN198V81,50,Tham quan cơ sở sản xuất - GCT,2,12**5678901234567***
2945,NN207,01,6,4,2,108/NN,,NN207081,80,Dinh dưỡng người,2,12**5678901234567***
2946,NN207,02,4,6,2,205/NN,,NN207082,80,Dinh dưỡng người,2,12**5678901234567***
2947,NN207,03,2,1,2,207/NN,,NN207083,80,Dinh dưỡng người,2,12**5678901234567***
2948,NN207,04,2,4,2,110/NN,,NN207821,80,Dinh dưỡng người,2,12**5678901234567***
2949,NN217,01,6,1,2,105/B1,,NN217081,70,Công nghệ chế biến sữa và sản phẩm sữa,2,12**5678901234567***
2950,NN217,02,4,4,2,107/NN,,NN217082,70,Công nghệ chế biến sữa và sản phẩm sữa,2,12**5678901234567***
2951,NN219,01,6,4,2,206/NN,,NN219081,90,Công nghệ chế biến thủy và hải sản,2,12**5678901234567***
2952,NN226,01,3,1,2,303/MT,,NN226081,70,Bao bì thực phẩm,2,12**5678901234567***
2953,NN226,02,3,4,2,109/NN,,NN226082,70,Bao bì thực phẩm,2,12**5678901234567***
2954,NN226,03,5,4,2,108/NN,,NN226083,70,Bao bì thực phẩm,2,12**5678901234567***
2955,NN229,01,0,0,0,,,NN229081,150,Luận văn tốt nghiệp - CNTP,10,12**5678901234567***
2956,NN243,01,6,1,3,302/DB,,NN243251,60,Kỹ thuật bản đồ địa chính,3,12**5678901234567***
2957,NN250,01,5,1,3,302/DB,,NN250251,60,Quản lý thông tin đất đai LIS-LIM,3,12**5678901234567***
2958,NN250,02,6,1,3,103MTN,,NN250252,60,Quản lý thông tin đất đai LIS-LIM,3,12**5678901234567***
2959,NN253,H01,4,6,3,104HA5,,18V2A5,40,Quy hoạch phân bố sử dụng đất,3,**********1234567***
2960,NN253,H01,3,6,3,101HA5,,18V2A5,40,Quy hoạch phân bố sử dụng đất,3,**********1234567***
2961,NN255,01,5,4,2,102/B1,,NN255251,60,Quy hoạch và phát triển nông thôn,2,12**5678901234567***
2962,NN257,01,3,4,2,101MTN,,NN257251,80,Lưu trữ và quản lý hồ sơ địa chính,2,12**5678901234567***
2963,NN262,01,5,8,2,404/D1,,NN262251,60,Kiểm kê và chỉnh lý biến động đất đai,2,12**5678901234567***
2964,NN262,02,5,4,2,102MTN,,NN262252,60,Kiểm kê và chỉnh lý biến động đất đai,2,12**5678901234567***
2965,NN274,01,6,4,2,302MTN,,NN274251,60,Autocad và HT định vị toàn cầu GPS,2,12**5678901234567***
2966,NN275,01,0,0,0,,,NN275251,60,Luận văn tốt nghiệp - QLĐĐ,10,12**5678901234567***
2967,NN286,01,3,4,2,207/NN,,NN286721,80,Nông nghiệp sạch và bền vững,2,12**5678901234567***
2968,NN288,01,6,4,2,109/NN,,NN288251,60,Viễn thám đại cương,2,12**5678901234567***
2969,NN293,01,0,0,0,,,NN293721,50,Luận văn tốt nghiệp - KHD,10,12**5678901234567***
2970,NN295,01,0,0,0,,,NN295Z31,50,Luận văn tốt nghiệp - Nông nghiệp sạch,10,12**5678901234567***
2971,NN296,01,4,7,2,104/KH,,NN296081,50,"Công nghệ chế biến chè, cà phê, ca cao",2,12**5678901234567***
2972,NN297,01,2,1,2,103MTN,,NN297251,60,Hệ quản trị cơ sở dữ liệu địa chính,2,12**5678901234567***
2973,NN298,01,5,4,2,101MTN,,NN298251,80,Viễn thám ứng dụng,2,12**5678901234567***
2974,NN299,01,4,1,3,103MTN,,NN299251,60,Quản lý và phân tích thị trường bất động sản,3,12**5678901234567***
2975,NN299,02,6,1,3,302MTN,,NN299252,60,Quản lý và phân tích thị trường bất động sản,3,12**5678901234567***
2976,NN301,01,2,6,2,112/NN,,NN301121,60,Sản khoa và gieo tinh nhân tạo,2,12**5678901234567***
2977,NN303,02,5,4,2,109/NN,,NN303671,80,Dịch tễ học,2,12**5678901234567***
2978,NN304,01,3,4,2,115/A3,,NN304121,80,Bệnh dinh dưỡng,2,12**5678901234567***
2979,NN304,02,2,1,2,106/NN,,NN304671,90,Bệnh dinh dưỡng,2,12**5678901234567***
2980,NN305,01,2,3,3,105/NN,,NN305121,60,Chăn nuôi gia cầm A,3,12**5678901234567***
2981,NN306,01,6,1,3,105/NN,,NN306121,80,Chăn nuôi gia súc nhai lại A,3,12**5678901234567***
2982,NN307,01,3,1,3,203/C1,,NN307121,80,Chăn nuôi heo A,3,12**5678901234567***
2983,NN309,01,2,6,2,207/NN,,NN309121,60,Quản lý sản xuất chăn nuôi,2,12**5678901234567***
2984,NN310,01,5,6,2,101/C2,,NN310191,60,"Chăn nuôi chó, mèo",2,12**5678901234567***
2985,NN310,02,6,6,2,108/NN,,NN310671,60,"Chăn nuôi chó, mèo",2,12**5678901234567***
2986,NN311,01,3,4,2,106/NN,,NN311121,90,Bệnh ký sinh gia súc,2,12**5678901234567***
2987,NN312,01,2,4,2,206/NN,,NN312121,90,Bệnh truyền nhiễm,2,12**5678901234567***
2988,NN312,H01,2,2,4,303HA5,,18V2A5,40,Bệnh truyền nhiễm,2,**********1234567***
2989,NN317,01,5,6,2,205/NN,,NN317121,90,Nuôi động vật thí nghiệm,2,12**5678901234567***
2990,NN318,01,3,4,2,107/NN,,NN318121,70,Vệ sinh môi trường chăn nuôi,2,12**5678901234567***
2991,NN320,01,3,4,2,202/NN,,NN320121,50,Xây dựng chuồng trại,2,12**5678901234567***
2992,NN322,01,3,4,2,103/NN,,NN322121,50,Kiểm nghiệm sản phẩm động vật,2,12**5678901234567***
2993,NN323,01,3,6,2,205/NN,,NN323121,90,Luật Thú y,2,12**5678901234567***
2994,NN324,02,2,8,2,105/NN,,NN324671,60,Vệ sinh Thú y,2,12**5678901234567***
2995,NN324,03,3,8,2,110/NN,,NN324121,60,Vệ sinh Thú y,2,12**5678901234567***
2996,NN326,01,2,1,2,111/A3,,NN326111,90,Khuyến nông,2,12**5678901234567***
2997,NN326,03,6,4,2,205/NN,,NN326191,90,Khuyến nông,2,12**5678901234567***
2998,NN330,01,0,0,0,,,NN330121,70,Luận văn tốt nghiệp - CNTY,10,12**5678901234567***
2999,NN336,01,2,1,2,107/NN,,NN336671,80,Chăn nuôi dê,2,12**5678901234567***
3000,NN337,01,2,8,2,112/NN,,NN337191,80,Chăn nuôi gia cầm B,2,12**5678901234567***
3001,NN337,02,3,4,2,205/NN,,NN337121,80,Chăn nuôi gia cầm B,2,12**5678901234567***
3002,NN337,H01,3,2,4,204HA5,,18U6A5,40,Chăn nuôi gia cầm B,2,12**567890**********
3003,NN338,01,7,4,2,106/NN,,NN338191,90,Chăn nuôi gia súc nhai lại B,2,12**5678901234567***
3004,NN338,02,5,4,2,106/NN,,NN338671,100,Chăn nuôi gia súc nhai lại B,2,12**5678901234567***
3005,NN339,01,4,4,2,105/NN,,NN339191,80,Chăn nuôi heo B,2,12**5678901234567***
3006,NN339,02,5,4,2,205/NN,,NN339121,90,Chăn nuôi heo B,2,12**5678901234567***
3007,NN341,01,6,8,2,111/NN,,NN341671,60,Độc chất học thú y,2,12**5678901234567***
3008,NN341,02,6,6,2,110/NN,,NN341672,60,Độc chất học thú y,2,12**5678901234567***
3009,NN344,01,5,4,2,107/NN,,NN344671,80,Quản lý dịch bệnh trên đàn gia súc,2,12**5678901234567***
3010,NN345,01,5,6,3,202/MT,,NN345671,60,Sản khoa gia súc,3,12**5678901234567***
3011,NN345,02,4,6,3,102/B1,,NN345672,60,Sản khoa gia súc,3,12**5678901234567***
3012,NN346,01,5,4,2,110/NN,,NN346671,70,Thụ tinh nhân tạo,2,12**5678901234567***
3013,NN346,02,6,4,2,110/NN,,NN346672,70,Thụ tinh nhân tạo,2,12**5678901234567***
3014,NN351,01,0,0,0,,,NN351671,80,Luận văn tốt nghiệp - Thú y,10,12**5678901234567***
3015,NN353,01,6,4,2,111/NN,,NN353121,70,Dinh dưỡng và thức ăn gia súc,2,12**5678901234567***
3016,NN355,01,4,4,2,108/NN,,NN355Z11,40,Chọn giống cây dài ngày,2,12**5678901234567***
3017,NN356,01,6,6,2,201/NN,,NN356Z11,40,Sinh lý - sinh hóa hạt giống,2,12**5678901234567***
3018,NN358,01,6,6,2,111/NN,,NN358111,60,Bảo quản sau thu hoạch,2,12**5678901234567***
3019,NN358,02,6,8,2,112/NN,,NN358Z11,60,Bảo quản sau thu hoạch,2,12**5678901234567***
3020,NN359,01,4,4,2,102/NN,,NN359111,50,Bệnh cây trồng,2,12**5678901234567***
3021,NN359,02,5,4,2,201/NN,,NN359222,50,Bệnh cây trồng,2,12**5678901234567***
3022,NN361,01,6,1,2,205/NN,,NN361111,90,Cây ăn trái,2,12**5678901234567***
3023,NN361,02,2,6,2,106/NN,,NN361871,90,Cây ăn trái,2,12**5678901234567***
3024,NN361,H01,5,2,4,204HA5,,18U6A5,40,Cây ăn trái,2,12**567890**********
3025,NN363,01,5,6,2,202/NN,,NN363111,40,Cây công nghiệp ngắn ngày,2,12**5678901234567***
3026,NN369,01,2,1,2,105/NN,,NN369111,70,Cây lúa,2,12**5678901234567***
3027,NN370,01,6,6,2,206/NN,,NN370111,90,Cây màu,2,12**5678901234567***
3028,NN370,02,6,8,2,106/NN,,NN370X81,90,Cây màu,2,12**5678901234567***
3029,NN371,01,3,8,2,101/KH,,NN371111,60,Cây rau,2,12**5678901234567***
3030,NN371,02,3,6,2,206/KH,,NN371X81,60,Cây rau,2,12**5678901234567***
3031,NN373,01,5,4,2,105/NN,,NN373111,70,Chọn giống cây trồng,2,12**5678901234567***
3032,NN373,02,3,6,2,202/C2,,NN373X81,60,Chọn giống cây trồng,2,12**5678901234567***
3033,NN374,01,3,8,2,207/NN,,NN374111,80,Côn trùng nông nghiệp,2,12**5678901234567***
3034,NN374,02,5,4,2,112/NN,,NN374191,80,Côn trùng nông nghiệp,2,12**5678901234567***
3035,NN375,01,5,4,2,206/NN,,NN375111,60,Công nghệ sinh học trong nông nghiệp,2,12**5678901234567***
3036,NN376,01,6,1,2,106/NN,,NN376111,90,Dinh dưỡng cây trồng,2,12**5678901234567***
3037,NN377,01,4,6,2,101/NN,,NN377111,40,Hệ thống canh tác,2,12**5678901234567***
3038,NN379,01,0,0,0,,,NN379Z11,50,Luận văn tốt nghiệp - Giống CT,10,12**5678901234567***
3039,NN381,01,5,1,2,209/B1,,NN381111,80,Nấm ăn,2,12**5678901234567***
3040,NN382,01,4,4,2,206/NN,,NN382791,90,Nhân giống vô tính,2,12**5678901234567***
3041,NN389,01,2,1,2,109/NN,,NN389111,70,Sản xuất cây trồng qui mô trang trại,2,12**5678901234567***
3042,NN390,01,5,4,2,207/NN,,NN390111,60,Thực hành nông nghiệp tốt (GAP),2,12**5678901234567***
3043,NN390,02,5,1,2,112/NN,,NN390191,60,Thực hành nông nghiệp tốt (GAP),2,12**5678901234567***
3044,NN390,03,5,8,2,203/NN,,NN390X81,50,Thực hành nông nghiệp tốt (GAP),2,12**5678901234567***
3045,NN390,04,5,6,2,103/NN,,NN390X82,50,Thực hành nông nghiệp tốt (GAP),2,12**5678901234567***
3046,NN397,01,0,0,0,,,NN397Z21,50,Luận văn tốt nghiệp - Giống vật nuôi,10,12**5678901234567***
3047,NN401,01,6,6,2,112/NN,,NN401111,60,Xử lý ra hoa,2,12**5678901234567***
3048,NN402,01,0,0,0,,,NN402111,70,Luận văn tốt nghiệp - KHCT,10,12**5678901234567***
3049,NN403,01,0,0,0,,,NN403191,80,Luận văn tốt nghiệp - Nông học,10,12**5678901234567***
3050,NN414,01,3,4,2,105/B1,,NN414731,70,Cỏ dại,2,12**5678901234567***
3051,NN414,02,3,8,2,108/NN,,NN414732,70,Cỏ dại,2,12**5678901234567***
3052,NN415,01,0,0,0,,,NN415731,130,TT. Cỏ dại,1,12**5678901234567***
3053,NN416,01,4,1,2,301/D2,,NN416731,80,Động vật hại trong nông nghiệp,2,12**5678901234567***
3054,NN417,01,0,0,0,,,NN417731,80,TT. Động vật hại nông nghiệp,1,12**5678901234567***
3055,NN420,01,0,0,0,,,NN420731,150,Thực tập giáo trình - BVTV,2,12**5678901234567***
3056,NN427,01,3,8,2,206/NN,,NN427731,90,Phòng trừ sinh học côn trùng,2,12**5678901234567***
3057,NN427,02,2,4,2,205/NN,,NN427732,90,Phòng trừ sinh học côn trùng,2,12**5678901234567***
3058,NN429,01,6,3,2,110/B1,,NN429731,80,Phòng trừ sinh học bệnh cây trồng,2,12**5678901234567***
3059,NN429,02,4,1,2,110/NN,,NN429732,80,Phòng trừ sinh học bệnh cây trồng,2,12**5678901234567***
3060,NN429,03,4,4,2,110/NN,,NN429733,80,Phòng trừ sinh học bệnh cây trồng,2,12**5678901234567***
3061,NN434,01,3,1,2,206/NN,,NN434731,70,Bệnh sau thu hoạch,2,12**5678901234567***
3062,NN434,02,3,4,2,108/NN,,NN434732,70,Bệnh sau thu hoạch,2,12**5678901234567***
3063,NN435,01,6,1,2,203/NN,,NN435731,50,Côn trùng trong kho vựa,2,12**5678901234567***
3064,NN436,01,0,0,0,,,NN436731,90,Luận văn tốt nghiệp - BVTV,10,12**5678901234567***
3065,NN442,01,3,2,2,203/NN,,NN442661,40,Sinh học phân tử cây trồng,2,12**5678901234567***
3066,NN446,01,4,6,2,202/NN,,NN446791,40,Kiến trúc phong cảnh,2,12**5678901234567***
3067,NN447,01,2,4,2,104/NN,,NN447791,40,Thiết bị và công cụ làm vườn,2,12**5678901234567***
3068,NN448,01,3,8,2,102/NN,,NN448791,40,"Quy hoạch, thiết kế và bảo dưỡng cảnh quan",2,12**5678901234567***
3069,NN450,01,2,8,2,110/NN,,NN450791,60,Hệ thống tưới tiêu,2,12**5678901234567***
3070,NN452,01,3,6,2,103/NN,,NN452791,50,Cỏ và cây cảnh đô thị,2,12**5678901234567***
3071,NN453,01,3,6,2,102/NN,,NN453791,45,Nghệ thuật hoa viên,2,12**5678901234567***
3072,NN463,01,0,0,0,,,NN463791,50,Luận văn tốt nghiệp - RHQ&CQ,10,12**5678901234567***
3073,NN464,01,5,6,2,203/NN,,NN464X91,45,Kỹ thuật nhân giống rau hoa quả và quản lý vườn ươm,2,12**5678901234567***
3074,NN488,01,0,0,0,,,NN488251,40,Luận văn tốt nghiệp - Lâm sinh,10,12**5678901234567***
3075,NN492,01,6,6,2,202/NN,,NN492121,50,Thực hành chăn nuôi tốt (GAHP),2,12**5678901234567***
3076,NN499,01,2,4,2,108/NN,,NN499121,70,Quyền lợi và tập tính học động vật,2,12**5678901234567***
3077,NN499,02,3,6,2,107/NN,,NN499122,70,Quyền lợi và tập tính học động vật,2,12**5678901234567***
3078,NN502,01,0,0,0,,,NN502251,60,Rèn nghề - QLĐĐ,1,12**5678901234567***
3079,NN508,01,2,1,2,101MTN,,NN508251,80,Đánh giá đất,2,12**5678901234567***
3080,NN508,02,2,4,2,102MTN,,NN508252,60,Đánh giá đất,2,12**5678901234567***
3081,NN513,01,4,6,2,103/NN,,NN513731,40,Công nghệ sinh học trong bảo vệ thực vật,2,12**5678901234567***
3082,NN518,01,2,1,3,104/NN,,NN518791,50,Kỹ thuật trồng hoa và cây cảnh,3,12**5678901234567***
3083,NN521,01,3,6,2,207/B1,,NN521791,100,Phong thủy,2,12**5678901234567***
3084,NN522,01,5,8,2,202/NN,,NN522791,30,Dinh dưỡng hoa và cây cảnh,2,12**5678901234567***
3085,NN529,01,4,1,2,207/NN,,NN529721,75,Phì nhiêu đất B,2,12**5678901234567***
3086,NN532,01,5,8,2,108/NN,,NN532671,70,Kiểm nghiệm dược,2,12**5678901234567***
3087,NN537,01,0,0,0,,,NN537Y41,50,Luận văn tốt nghiệp - Dược TY,10,12**5678901234567***
3088,NN542,01,5,3,3,104/NN,,NN542721,40,Phì nhiêu đất,3,12**5678901234567***
3089,NN547,03,6,1,3,102/NN,,NN547121,40,Dinh dưỡng gia súc,3,12**5678901234567***
3090,NN548,01,0,0,0,,,NN548191,90,Thực tập giáo trình Nông học,2,12**5678901234567***
3091,NN549,01,3,6,2,108/NN,,NN549121,70,Phương pháp nghiên cứu khoa học nông nghiệp - CNTY,2,12**5678901234567***
3092,NN551,01,0,0,0,,,NN551X81,10,Tiểu luận tốt nghiệp - KHCT,4,12**5678901234567***
3093,NN560,01,0,0,0,,,NN560671,10,Tiểu luận tốt nghiệp - Thú y,4,12**5678901234567***
3094,NN566,01,4,6,2,104/NN,,NN566791,50,Thực tập giáo trình - RHQ&CQ,2,12**5678901234567***
3095,NS100,M01,0,0,0,,,NN1908F1,40,Thực tập nhận thức ngành nghề (ngoài trường),1,12**5678901234567***
3096,NS101,D01,5,4,2,101/NN,,20S6A1,25,Vi sinh học đại cương-BVTV,3,12**567890***4567***
3097,NS101,D01,4,4,2,101/NN,,20S6A1,25,Vi sinh học đại cương-BVTV,3,12**567890***4567***
3098,NS105,01,4,1,3,106/NN,,NS105731,100,Bệnh cây đại cương,3,12**5678901234567***
3099,NS105,02,5,1,3,106/NN,,NS105732,100,Bệnh cây đại cương,3,12**5678901234567***
3100,NS109,01,3,4,2,207/C1,,NS109081,120,Cơ học lưu chất và vật liệu rời,2,12**5678901234567***
3101,NS111,01,7,6,2,105/NN,,NS111081,75,Truyền khối trong chế biến thực phẩm,2,12**5678901234567***
3102,NS112,01,2,6,2,205/NN,,NS112081,90,Tổng kê vật chất và năng lượng,2,12**5678901234567***
3103,NS112,02,2,8,2,206/NN,,NS112082,90,Tổng kê vật chất và năng lượng,2,12**5678901234567***
3104,NS112,03,6,4,2,301/D2,,NS112083,90,Tổng kê vật chất và năng lượng,2,12**5678901234567***
3105,NS112,04,5,6,2,206/NN,,NS112084,90,Tổng kê vật chất và năng lượng,2,12**5678901234567***
3106,NS112,05,5,8,2,206/NN,,NS112085,90,Tổng kê vật chất và năng lượng,2,12**5678901234567***
3107,NS113,01,0,0,0,,,NS113081,195,Thực tập kỹ thuật thực phẩm (PTN),2,12**5678901234567***
3108,NS116,01,6,6,2,204/NN,,NS116Y41,40,Hóa dược 2,2,12**5678901234567***
3109,NS119,01,4,6,3,105/C2,,NS119671,60,Miễn dịch học,3,12**5678901234567***
3110,NS119,02,3,6,3,109/NN,,NS119672,60,Miễn dịch học,3,12**5678901234567***
3111,NS120,01,6,1,3,110/NN,,NS120671,60,Kiểm nghiệm sản phẩm động vật,3,12**5678901234567***
3112,NS120,02,3,1,3,110/NN,,NS120672,70,Kiểm nghiệm sản phẩm động vật,3,12**5678901234567***
3113,NS122H,M01,3,1,3,403/D2,,NN1908F1,40,Hóa lý – CNTP,3,12**5678901234567***
3114,NS123H,M01,3,8,2,403/D2,,NN1908F1,40,Tổng kê vật chất và năng lượng,2,12**5678901234567***
3115,NS126H,M01,5,4,2,403/D2,,NN1808F1,40,Sinh hoạt học thuật 1,1,12**5678901234567***
3116,NS127,01,3,6,2,110/NN,,NS127081,70,Phụ gia trong chế biến và bảo quản nông sản STH,2,12**5678901234567***
3117,NS127H,M01,6,4,2,403/D2,,NN1808F1,40,Thiết kế thí nghiệm,2,12**5678901234567***
3118,NS132,M01,4,7,2,403/D2,,NN1808F1,40,Kỹ thuật lò hơi,2,12**5678901234567***
3119,NS133,M01,2,4,2,403/D2,,NN1908F1,40,Cơ học lưu chất và vật liệu rời,2,12**5678901234567***
3120,NS134,M01,2,6,3,403/D2,,NN1808F1,40,Lý thuyết điều khiển tự động trong CNTP,3,12**5678901234567***
3121,NS135,01,6,1,2,104/NN,,NS135081,50,Mô hình hóa và mô phỏng trong CNTP,2,12**5678901234567***
3122,NS136,01,6,4,2,103/NN,,NS136081,50,Máy và thiết bị chế biến thực phẩm,2,12**5678901234567***
3123,NS137,M01,0,0,0,,,NN1808F1,40,Đồ án quá trình và thiết bị CNTP,2,12**5678901234567***
3124,NS142,M01,3,4,2,403/D2,,NN1908F1,40,Truyền nhiệt trong chế biến thực phẩm,2,12**5678901234567***
3125,NS197,01,6,6,2,203/NN,,NS197671,45,Phương pháp nghiên cứu khoa học nông nghiệp - TY,2,12**5678901234567***
3126,NS202,01,0,0,0,,,NS202791,50,TT. Chất điều hòa sinh trưởng thực vật,1,12**5678901234567***
3127,NS205,01,5,6,2,201/NN,,NS205V81,50,Sinh học ứng dụng đại cương,2,12**5678901234567***
3128,NS208,01,5,6,2,101/NN,,NS208V81,40,Sinh lý học thực vật ứng dụng,2,12**5678901234567***
3129,NS209,01,0,0,0,,,NS209V81,40,TT. Sinh lý học ứng dụng,1,12**5678901234567***
3130,NS210,01,2,1,2,104AB1,,NS210V81,40,Anh văn chuyên môn-SHƯD,2,12**5678901234567***
3131,NS214,01,7,4,2,105/NN,,NS214U51,70,Phương pháp nghiên cứu khoa học - CNSTH,2,12**5678901234567***
3132,NS216,01,2,1,2,102/NN,,NS216U51,50,Tính chất vật lý nông sản,2,12**5678901234567***
3133,NS217,01,6,1,2,110/A3,,NS217U51,40,Kỹ thuật đóng gói và vận chuyển nông sản,2,12**5678901234567***
